image_id,image_path,xmin,ymin,xmax,ymax,label,class_name,source,proposal_score,proposal_class,matched_iou
008618,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008618.jpg,279.649,96.354,387.982,249.954,16,sheep,proposal,0.057705,dog,0.767221
008618,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008618.jpg,20.478,95.49,231.413,319.84,16,sheep,proposal,0.050567,sheep,0.654541
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,169.0,31.0,320.0,173.0,8,chair,gt,1.0,gt,1.0
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,89.0,74.0,159.0,166.0,8,chair,gt,1.0,gt,1.0
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,1.0,137.0,374.0,499.0,17,sofa,gt,1.0,gt,1.0
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,1.0,1.0,250.0,406.0,14,person,gt,1.0,gt,1.0
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,165.117,32.806,313.525,184.475,8,chair,proposal,0.996902,chair,0.855298
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,1.771,12.948,225.604,404.732,14,person,proposal,0.988715,person,0.869592
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,0.0,129.893,368.401,495.57,17,sofa,proposal,0.724681,sofa,0.949546
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,42.94,219.21,340.971,499.0,17,sofa,proposal,0.488508,diningtable,0.616403
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,97.679,94.951,158.205,172.084,8,chair,proposal,0.399167,chair,0.631635
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,29.052,146.426,369.506,499.0,17,sofa,proposal,0.133825,chair,0.88667
008628,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008628.jpg,97.762,97.322,156.271,169.791,8,chair,proposal,0.05804,person,0.603184
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,125.0,4.0,292.0,80.0,1,bicycle,gt,1.0,gt,1.0
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,128.0,2.0,270.0,59.0,1,bicycle,gt,1.0,gt,1.0
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,296.0,12.0,499.0,233.0,6,car,gt,1.0,gt,1.0
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,2.0,5.0,196.0,244.0,6,car,gt,1.0,gt,1.0
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,0.282,19.967,187.761,241.48,6,car,proposal,0.994791,car,0.880246
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,296.879,22.127,498.645,231.968,6,car,proposal,0.994273,car,0.939108
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,129.818,4.722,285.149,72.495,1,bicycle,proposal,0.940199,bicycle,0.82943
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,124.468,4.319,273.068,65.871,1,bicycle,proposal,0.379512,motorbike,0.819411
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,126.531,0.643,242.451,66.378,1,bicycle,proposal,0.206389,person,0.709854
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,122.091,1.76,268.353,67.563,1,bicycle,proposal,0.086064,car,0.823195
008633,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008633.jpg,2.188,11.962,208.372,237.273,6,car,proposal,0.05325,motorbike,0.888401
008645,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008645.jpg,210.0,153.0,300.0,308.0,3,boat,gt,1.0,gt,1.0
008645,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008645.jpg,208.654,147.205,298.275,308.742,3,boat,proposal,0.989993,boat,0.927983
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,234.0,48.0,280.0,128.0,15,pottedplant,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,258.0,328.0,357.0,499.0,11,dog,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,266.0,205.0,299.0,283.0,11,dog,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,213.0,128.0,269.0,178.0,19,tvmonitor,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,101.0,177.0,253.0,307.0,10,diningtable,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,198.0,175.0,270.0,302.0,8,chair,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,138.0,187.0,209.0,327.0,8,chair,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,85.0,171.0,157.0,296.0,8,chair,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,149.0,161.0,195.0,178.0,8,chair,gt,1.0,gt,1.0
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,259.371,331.681,348.995,499.0,11,dog,proposal,0.996904,dog,0.88475
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,199.129,176.035,268.38,305.358,8,chair,proposal,0.993997,chair,0.930333
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,135.092,184.21,209.182,331.343,8,chair,proposal,0.983592,chair,0.911833
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,91.945,174.235,149.861,302.161,8,chair,proposal,0.983001,chair,0.753697
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,83.264,176.705,264.746,309.169,10,diningtable,proposal,0.967861,diningtable,0.821965
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,215.221,126.236,268.852,177.444,19,tvmonitor,proposal,0.919241,tvmonitor,0.916105
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,233.807,46.819,275.766,135.461,15,pottedplant,proposal,0.450409,pottedplant,0.823351
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,106.629,177.805,188.899,316.222,10,diningtable,proposal,0.446951,chair,0.518004
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,149.779,172.839,254.565,314.931,10,diningtable,proposal,0.134463,chair,0.632047
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,89.436,176.142,185.012,299.104,8,chair,proposal,0.129717,diningtable,0.639959
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,261.71,188.955,294.261,283.122,11,dog,proposal,0.11408,chair,0.641777
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,175.681,181.58,264.142,301.935,8,chair,proposal,0.105587,diningtable,0.672897
008655,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008655.jpg,264.839,202.915,302.877,283.416,11,dog,proposal,0.080388,dog,0.840596
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,1.0,106.0,496.0,328.0,6,car,gt,1.0,gt,1.0
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,242.0,60.0,277.0,105.0,14,person,gt,1.0,gt,1.0
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,66.0,113.0,100.0,153.0,14,person,gt,1.0,gt,1.0
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,111.0,115.0,141.0,135.0,14,person,gt,1.0,gt,1.0
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,356.0,89.0,376.0,117.0,14,person,gt,1.0,gt,1.0
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,383.0,89.0,412.0,131.0,14,person,gt,1.0,gt,1.0
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,3.549,112.267,491.842,328.416,6,car,proposal,0.998899,car,0.956835
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,383.798,86.7,412.731,134.131,14,person,proposal,0.97301,person,0.842561
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,239.919,61.529,276.431,106.191,14,person,proposal,0.96633,person,0.875821
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,115.788,113.421,137.709,135.825,14,person,proposal,0.893658,person,0.671681
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,355.321,90.008,373.422,117.11,14,person,proposal,0.877608,person,0.810318
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,363.332,92.826,377.404,117.548,14,person,proposal,0.387358,person,0.508992
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,108.148,111.24,138.702,145.445,14,person,proposal,0.193301,person,0.507799
008663,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008663.jpg,380.141,84.365,402.677,126.061,14,person,proposal,0.152454,person,0.510545
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,57.0,15.0,452.0,325.0,6,car,gt,1.0,gt,1.0
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,355.0,17.0,446.0,56.0,17,sofa,gt,1.0,gt,1.0
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,1.0,1.0,22.0,68.0,14,person,gt,1.0,gt,1.0
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,21.0,1.0,47.0,66.0,14,person,gt,1.0,gt,1.0
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,383.0,22.0,449.0,75.0,17,sofa,gt,1.0,gt,1.0
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,46.581,15.302,448.209,323.612,6,car,proposal,0.998338,car,0.959825
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,0.645,0.802,23.777,73.493,14,person,proposal,0.770517,person,0.836764
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,16.171,1.543,45.066,66.447,14,person,proposal,0.514606,person,0.770142
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,358.386,15.883,468.679,67.958,17,sofa,proposal,0.298259,sofa,0.58155
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,352.753,10.937,447.122,64.66,17,sofa,proposal,0.285644,car,0.700024
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,372.197,18.736,451.716,72.643,17,sofa,proposal,0.188925,chair,0.752434
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,27.381,5.248,49.875,65.57,14,person,proposal,0.09883,person,0.635084
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,360.876,15.58,451.148,71.799,17,sofa,proposal,0.091049,tvmonitor,0.625888
008665,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008665.jpg,391.773,11.413,459.835,74.069,17,sofa,proposal,0.079849,person,0.623016
008670,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008670.jpg,56.0,115.0,254.0,263.0,2,bird,gt,1.0,gt,1.0
008670,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008670.jpg,60.0,279.0,252.0,397.0,2,bird,gt,1.0,gt,1.0
008670,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008670.jpg,55.516,116.429,254.254,258.498,2,bird,proposal,0.992798,bird,0.956503
008670,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008670.jpg,65.251,287.58,245.62,403.086,2,bird,proposal,0.935065,bird,0.830861
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,415.0,199.0,478.0,279.0,13,motorbike,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,245.0,256.0,345.0,334.0,13,motorbike,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,182.0,217.0,232.0,308.0,13,motorbike,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,53.0,223.0,106.0,292.0,13,motorbike,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,125.0,153.0,249.0,238.0,6,car,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,8.0,166.0,23.0,215.0,6,car,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,411.0,140.0,481.0,251.0,14,person,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,252.0,143.0,343.0,327.0,14,person,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,167.0,141.0,246.0,276.0,14,person,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,44.0,151.0,109.0,276.0,14,person,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,50.0,143.0,120.0,267.0,14,person,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,29.0,156.0,48.0,200.0,14,person,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,14.0,154.0,34.0,198.0,14,person,gt,1.0,gt,1.0
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,167.181,141.41,244.956,281.988,14,person,proposal,0.999268,person,0.940433
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,250.509,137.885,345.977,327.033,14,person,proposal,0.998922,person,0.927259
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,44.472,143.315,121.076,278.23,14,person,proposal,0.998382,person,0.835937
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,417.656,141.838,479.218,257.041,14,person,proposal,0.996975,person,0.825383
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,118.631,155.611,243.763,239.168,6,car,proposal,0.991035,car,0.872794
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,423.611,193.389,478.184,280.558,13,motorbike,proposal,0.988819,motorbike,0.798961
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,177.014,211.244,232.619,308.138,13,motorbike,proposal,0.965735,motorbike,0.844513
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,3.644,167.234,23.739,214.605,6,car,proposal,0.921234,car,0.727788
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,49.454,208.38,118.129,301.135,13,motorbike,proposal,0.908041,motorbike,0.574102
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,264.607,257.031,330.686,332.609,13,motorbike,proposal,0.831761,motorbike,0.640268
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,20.073,161.196,33.82,198.612,14,person,proposal,0.417201,person,0.569533
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,29.76,158.63,45.924,198.861,14,person,proposal,0.340916,person,0.777852
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,421.654,191.808,478.429,249.347,13,motorbike,proposal,0.242329,person,0.518625
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,247.357,227.058,343.342,335.0,13,motorbike,proposal,0.166141,motorbike,0.69516
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,415.948,137.606,488.309,226.468,14,person,proposal,0.11058,car,0.655957
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,268.804,258.614,330.327,325.128,13,motorbike,proposal,0.102978,person,0.524637
008676,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008676.jpg,124.788,131.072,247.862,239.813,6,car,proposal,0.09092,bus,0.774728
008688,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008688.jpg,2.0,1.0,499.0,324.0,15,pottedplant,gt,1.0,gt,1.0
008688,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008688.jpg,0.0,0.0,488.642,312.659,15,pottedplant,proposal,0.961806,pottedplant,0.933538
008690,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008690.jpg,147.0,14.0,337.0,267.0,14,person,gt,1.0,gt,1.0
008690,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008690.jpg,146.887,12.871,332.549,266.905,14,person,proposal,0.998933,person,0.971395
008691,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008691.jpg,1.0,140.0,454.0,213.0,18,train,gt,1.0,gt,1.0
008691,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008691.jpg,5.297,140.276,436.764,210.576,18,train,proposal,0.989487,train,0.917233
008699,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008699.jpg,148.0,135.0,394.0,365.0,12,horse,gt,1.0,gt,1.0
008699,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008699.jpg,240.0,56.0,312.0,253.0,14,person,gt,1.0,gt,1.0
008699,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008699.jpg,238.934,59.642,316.245,252.54,14,person,proposal,0.999157,person,0.913221
008699,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008699.jpg,155.892,131.864,403.237,344.756,12,horse,proposal,0.995351,horse,0.842332
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,31.0,96.0,489.0,346.0,5,bus,gt,1.0,gt,1.0
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,89.0,286.0,283.0,374.0,1,bicycle,gt,1.0,gt,1.0
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,118.0,196.0,212.0,374.0,14,person,gt,1.0,gt,1.0
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,76.0,219.0,130.0,374.0,14,person,gt,1.0,gt,1.0
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,1.0,191.0,22.0,342.0,14,person,gt,1.0,gt,1.0
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,118.928,195.392,216.424,369.671,14,person,proposal,0.999193,person,0.915618
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,17.703,95.801,484.273,352.948,5,bus,proposal,0.993637,bus,0.935285
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,72.3,218.807,127.068,371.06,14,person,proposal,0.985452,person,0.863094
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,80.677,289.143,276.493,374.0,1,bicycle,proposal,0.981727,bicycle,0.891754
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,1.349,188.795,19.171,332.305,14,person,proposal,0.78436,person,0.78449
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,67.866,273.02,290.125,374.0,1,bicycle,proposal,0.623631,motorbike,0.761756
008702,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008702.jpg,33.233,98.055,494.178,358.331,5,bus,proposal,0.059625,car,0.930332
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,224.0,162.0,284.0,258.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,270.0,171.0,309.0,243.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,290.0,164.0,333.0,237.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,316.0,163.0,348.0,237.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,179.0,164.0,224.0,247.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,103.0,158.0,129.0,191.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,130.0,163.0,168.0,189.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,68.0,162.0,103.0,232.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,112.0,175.0,154.0,252.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,142.0,188.0,188.0,273.0,9,cow,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,31.0,139.0,73.0,181.0,6,car,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,1.0,136.0,34.0,172.0,6,car,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,108.0,146.0,124.0,156.0,14,person,gt,1.0,gt,1.0
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,32.481,139.419,71.969,180.082,6,car,proposal,0.994696,car,0.910254
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,224.324,161.164,273.622,257.494,9,cow,proposal,0.990898,cow,0.811504
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,2.074,138.681,34.368,173.344,6,car,proposal,0.988652,car,0.855329
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,140.559,184.686,190.392,272.725,9,cow,proposal,0.978289,cow,0.885779
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,270.163,167.606,305.551,240.518,9,cow,proposal,0.976969,cow,0.840163
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,179.035,159.771,225.395,247.95,9,cow,proposal,0.915308,cow,0.912308
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,295.041,171.984,329.92,240.399,9,cow,proposal,0.891783,cow,0.696143
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,110.386,165.769,156.84,250.096,9,cow,proposal,0.880106,cow,0.789044
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,316.734,171.273,348.75,237.291,9,cow,proposal,0.702202,cow,0.84687
008706,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/008706.jpg,65.068,161.155,99.782,234.789,9,cow,proposal,0.573147,horse,0.79987
